year,port,mode,species,month,estimateType,estimate
1992,MANISTEE,Pier/Dock,Bluegill,6,Harvest,18
1992,MANISTEE,Pier/Dock,Brown Trout,6,Harvest,147
1992,MANISTEE,Pier/Dock,Chinook Salmon,6,Harvest,23
1992,MANISTEE,Pier/Dock,,6,Angler Hours,5754
1992,MANISTEE,Pier/Dock,Rockbass,6,Harvest,9
1992,MANISTEE,Pier/Dock,Steelhead,6,Harvest,4
1992,MANISTEE,Pier/Dock,Yellow Perch,6,Harvest,3909
1992,MANISTEE,Pier/Dock,Black Crappie,7,Harvest,66
1992,MANISTEE,Pier/Dock,Common White Sucker,7,Harvest,40
1992,MANISTEE,Pier/Dock,Drum,7,Harvest,120
1992,MANISTEE,Pier/Dock,Largemouth Bass,7,Harvest,120
1992,MANISTEE,Pier/Dock,,7,Angler Hours,10367
1992,MANISTEE,Pier/Dock,Smallmouth Bass,7,Harvest,80
1992,MANISTEE,Pier/Dock,Yellow Perch,7,Harvest,7877
1992,MANISTEE,Pier/Dock,Black Crappie,8,Harvest,61
1992,MANISTEE,Pier/Dock,Brown Trout,8,Harvest,31
1992,MANISTEE,Pier/Dock,Coho Salmon,8,Harvest,64
1992,MANISTEE,Pier/Dock,,8,Angler Hours,8466
1992,MANISTEE,Pier/Dock,Yellow Perch,8,Harvest,938
1992,MANISTEE,Pier/Dock,Chinook Salmon,9,Harvest,96
1992,MANISTEE,Pier/Dock,Coho Salmon,9,Harvest,71
1992,MANISTEE,Pier/Dock,,9,Angler Hours,4442
1992,MANISTEE,Pier/Dock,Steelhead,9,Harvest,248
1992,MANISTEE,Pier/Dock,Brown Trout,10,Harvest,5
1992,MANISTEE,Pier/Dock,Coho Salmon,10,Harvest,53
1992,MANISTEE,Pier/Dock,Common White Sucker,10,Harvest,4
1992,MANISTEE,Pier/Dock,,10,Angler Hours,7503
1992,MANISTEE,Pier/Dock,Rockbass,10,Harvest,86
1992,MANISTEE,Pier/Dock,Round Whitefish,10,Harvest,84
1992,MANISTEE,Pier/Dock,Steelhead,10,Harvest,210
1992,MANISTEE,Pier/Dock,Yellow Perch,10,Harvest,2417
1993,MANISTEE,Pier/Dock,Brown Trout,4,Harvest,401
1993,MANISTEE,Pier/Dock,,4,Angler Hours,4686
1993,MANISTEE,Pier/Dock,Round Whitefish,4,Harvest,112
1993,MANISTEE,Pier/Dock,Steelhead,4,Harvest,34
1993,MANISTEE,Pier/Dock,Yellow Perch,4,Harvest,14
1993,MANISTEE,Pier/Dock,Brown Trout,5,Harvest,105
1993,MANISTEE,Pier/Dock,,5,Angler Hours,4367
1993,MANISTEE,Pier/Dock,Rockbass,5,Harvest,40
1993,MANISTEE,Pier/Dock,Round Whitefish,5,Harvest,30
1993,MANISTEE,Pier/Dock,Yellow Perch,5,Harvest,313
1993,MANISTEE,Pier/Dock,Brown Trout,6,Harvest,222
1993,MANISTEE,Pier/Dock,Lean Lake Trout,6,Harvest,29
1993,MANISTEE,Pier/Dock,,6,Angler Hours,5846
1993,MANISTEE,Pier/Dock,Other,6,Harvest,6
1993,MANISTEE,Pier/Dock,Steelhead,6,Harvest,13
1993,MANISTEE,Pier/Dock,Yellow Perch,6,Harvest,1933
1993,MANISTEE,Pier/Dock,Brown Trout,7,Harvest,3
1993,MANISTEE,Pier/Dock,,7,Angler Hours,3528
1993,MANISTEE,Pier/Dock,Rockbass,7,Harvest,6
1993,MANISTEE,Pier/Dock,Steelhead,7,Harvest,34
1993,MANISTEE,Pier/Dock,Yellow Perch,7,Harvest,618
1993,MANISTEE,Pier/Dock,Chinook Salmon,8,Harvest,20
1993,MANISTEE,Pier/Dock,,8,Angler Hours,3037
1993,MANISTEE,Pier/Dock,Coho Salmon,9,Harvest,5
1993,MANISTEE,Pier/Dock,,9,Angler Hours,1565
1993,MANISTEE,Pier/Dock,Steelhead,9,Harvest,14
1993,MANISTEE,Pier/Dock,Brown Trout,10,Harvest,16
1993,MANISTEE,Pier/Dock,Chinook Salmon,10,Harvest,20
1993,MANISTEE,Pier/Dock,Coho Salmon,10,Harvest,2
1993,MANISTEE,Pier/Dock,,10,Angler Hours,6274
1993,MANISTEE,Pier/Dock,Round Whitefish,10,Harvest,709
1993,MANISTEE,Pier/Dock,Steelhead,10,Harvest,568
1994,MANISTEE,Pier/Dock,Brown Trout,4,Harvest,561
1994,MANISTEE,Pier/Dock,Burbot,4,Harvest,0
1994,MANISTEE,Pier/Dock,Chinook Salmon,4,Harvest,21
1994,MANISTEE,Pier/Dock,Coho Salmon,4,Harvest,0
1994,MANISTEE,Pier/Dock,Lean Lake Trout,4,Harvest,0
1994,MANISTEE,Pier/Dock,,4,Angler Hours,7601
1994,MANISTEE,Pier/Dock,Round Whitefish,4,Harvest,497
1994,MANISTEE,Pier/Dock,Smallmouth Bass,4,Harvest,0
1994,MANISTEE,Pier/Dock,Steelhead,4,Harvest,3
1994,MANISTEE,Pier/Dock,Yellow Perch,4,Harvest,10
1994,MANISTEE,Pier/Dock,Brown Trout,5,Harvest,181
1994,MANISTEE,Pier/Dock,Burbot,5,Harvest,60
1994,MANISTEE,Pier/Dock,Chinook Salmon,5,Harvest,0
1994,MANISTEE,Pier/Dock,Coho Salmon,5,Harvest,0
1994,MANISTEE,Pier/Dock,Lean Lake Trout,5,Harvest,25
1994,MANISTEE,Pier/Dock,,5,Angler Hours,3552
1994,MANISTEE,Pier/Dock,Round Whitefish,5,Harvest,0
1994,MANISTEE,Pier/Dock,Smallmouth Bass,5,Harvest,0
1994,MANISTEE,Pier/Dock,Steelhead,5,Harvest,4
1994,MANISTEE,Pier/Dock,Yellow Perch,5,Harvest,12
1994,MANISTEE,Pier/Dock,Brown Trout,6,Harvest,260
1994,MANISTEE,Pier/Dock,Burbot,6,Harvest,0
1994,MANISTEE,Pier/Dock,Chinook Salmon,6,Harvest,0
1994,MANISTEE,Pier/Dock,Coho Salmon,6,Harvest,0
1994,MANISTEE,Pier/Dock,Lean Lake Trout,6,Harvest,0
1994,MANISTEE,Pier/Dock,,6,Angler Hours,2912
1994,MANISTEE,Pier/Dock,Round Whitefish,6,Harvest,0
1994,MANISTEE,Pier/Dock,Smallmouth Bass,6,Harvest,0
1994,MANISTEE,Pier/Dock,Steelhead,6,Harvest,16
1994,MANISTEE,Pier/Dock,Yellow Perch,6,Harvest,119
1994,MANISTEE,Pier/Dock,Brown Trout,7,Harvest,4
1994,MANISTEE,Pier/Dock,Burbot,7,Harvest,0
1994,MANISTEE,Pier/Dock,Chinook Salmon,7,Harvest,4
1994,MANISTEE,Pier/Dock,Coho Salmon,7,Harvest,0
1994,MANISTEE,Pier/Dock,Lean Lake Trout,7,Harvest,3
1994,MANISTEE,Pier/Dock,,7,Angler Hours,2646
1994,MANISTEE,Pier/Dock,Round Whitefish,7,Harvest,0
1994,MANISTEE,Pier/Dock,Smallmouth Bass,7,Harvest,4
1994,MANISTEE,Pier/Dock,Steelhead,7,Harvest,23
1994,MANISTEE,Pier/Dock,Yellow Perch,7,Harvest,134
1994,MANISTEE,Pier/Dock,Brown Trout,8,Harvest,15
1994,MANISTEE,Pier/Dock,Burbot,8,Harvest,0
1994,MANISTEE,Pier/Dock,Chinook Salmon,8,Harvest,10
1994,MANISTEE,Pier/Dock,Coho Salmon,8,Harvest,0
1994,MANISTEE,Pier/Dock,Lean Lake Trout,8,Harvest,0
1994,MANISTEE,Pier/Dock,,8,Angler Hours,3355
1994,MANISTEE,Pier/Dock,Round Whitefish,8,Harvest,0
1994,MANISTEE,Pier/Dock,Smallmouth Bass,8,Harvest,0
1994,MANISTEE,Pier/Dock,Steelhead,8,Harvest,0
1994,MANISTEE,Pier/Dock,Yellow Perch,8,Harvest,0
1994,MANISTEE,Pier/Dock,Brown Trout,9,Harvest,16
1994,MANISTEE,Pier/Dock,Burbot,9,Harvest,0
1994,MANISTEE,Pier/Dock,Chinook Salmon,9,Harvest,6
1994,MANISTEE,Pier/Dock,Coho Salmon,9,Harvest,7
1994,MANISTEE,Pier/Dock,Lean Lake Trout,9,Harvest,0
1994,MANISTEE,Pier/Dock,,9,Angler Hours,2808
1994,MANISTEE,Pier/Dock,Round Whitefish,9,Harvest,0
1994,MANISTEE,Pier/Dock,Smallmouth Bass,9,Harvest,0
1994,MANISTEE,Pier/Dock,Steelhead,9,Harvest,0
1994,MANISTEE,Pier/Dock,Yellow Perch,9,Harvest,0
1994,MANISTEE,Pier/Dock,Brown Trout,10,Harvest,4
1994,MANISTEE,Pier/Dock,Burbot,10,Harvest,0
1994,MANISTEE,Pier/Dock,Chinook Salmon,10,Harvest,0
1994,MANISTEE,Pier/Dock,Coho Salmon,10,Harvest,5
1994,MANISTEE,Pier/Dock,Lean Lake Trout,10,Harvest,0
1994,MANISTEE,Pier/Dock,,10,Angler Hours,3486
1994,MANISTEE,Pier/Dock,Round Whitefish,10,Harvest,57
1994,MANISTEE,Pier/Dock,Smallmouth Bass,10,Harvest,0
1994,MANISTEE,Pier/Dock,Steelhead,10,Harvest,116
1994,MANISTEE,Pier/Dock,Yellow Perch,10,Harvest,0
1995,MANISTEE,Pier/Dock,Brown Trout,4,Harvest,177
1995,MANISTEE,Pier/Dock,Chinook Salmon,4,Harvest,8
1995,MANISTEE,Pier/Dock,,4,Angler Hours,5235
1995,MANISTEE,Pier/Dock,Round Whitefish,4,Harvest,704
1995,MANISTEE,Pier/Dock,Steelhead,4,Harvest,13
1995,MANISTEE,Pier/Dock,Brown Trout,5,Harvest,135
1995,MANISTEE,Pier/Dock,Lean Lake Trout,5,Harvest,5
1995,MANISTEE,Pier/Dock,,5,Angler Hours,1810
1995,MANISTEE,Pier/Dock,Steelhead,5,Harvest,3
1995,MANISTEE,Pier/Dock,Yellow Perch,5,Harvest,36
1995,MANISTEE,Pier/Dock,Brown Trout,6,Harvest,46
1995,MANISTEE,Pier/Dock,,6,Angler Hours,2056
1995,MANISTEE,Pier/Dock,,7,Angler Hours,1514
1995,MANISTEE,Pier/Dock,Yellow Perch,7,Harvest,39
1995,MANISTEE,Pier/Dock,,8,Angler Hours,1382
1995,MANISTEE,Pier/Dock,Walleye,8,Harvest,76
1995,MANISTEE,Pier/Dock,Chinook Salmon,9,Harvest,24
1995,MANISTEE,Pier/Dock,,9,Angler Hours,1887
1995,MANISTEE,Pier/Dock,Steelhead,9,Harvest,19
1995,MANISTEE,Pier/Dock,Brown Trout,10,Harvest,7
1995,MANISTEE,Pier/Dock,Chinook Salmon,10,Harvest,6
1995,MANISTEE,Pier/Dock,,10,Angler Hours,5063
1995,MANISTEE,Pier/Dock,Round Whitefish,10,Harvest,906
1995,MANISTEE,Pier/Dock,Steelhead,10,Harvest,369
1996,MANISTEE,Pier/Dock,Brown Trout,4,Harvest,636
1996,MANISTEE,Pier/Dock,,4,Angler Hours,6101
1996,MANISTEE,Pier/Dock,Round Whitefish,4,Harvest,924
1996,MANISTEE,Pier/Dock,Steelhead,4,Harvest,17
1996,MANISTEE,Pier/Dock,Brown Trout,5,Harvest,507
1996,MANISTEE,Pier/Dock,,5,Angler Hours,3633
1996,MANISTEE,Pier/Dock,Brown Trout,6,Harvest,155
1996,MANISTEE,Pier/Dock,,6,Angler Hours,1506
1996,MANISTEE,Pier/Dock,Yellow Perch,6,Harvest,48
1996,MANISTEE,Pier/Dock,Chinook Salmon,7,Harvest,22
1996,MANISTEE,Pier/Dock,,7,Angler Hours,4319
1996,MANISTEE,Pier/Dock,Yellow Perch,7,Harvest,678
1996,MANISTEE,Pier/Dock,Chinook Salmon,8,Harvest,15
1996,MANISTEE,Pier/Dock,,8,Angler Hours,3032
1996,MANISTEE,Pier/Dock,Yellow Perch,8,Harvest,367
1996,MANISTEE,Pier/Dock,Brown Trout,9,Harvest,108
1996,MANISTEE,Pier/Dock,Chinook Salmon,9,Harvest,110
1996,MANISTEE,Pier/Dock,,9,Angler Hours,3453
1996,MANISTEE,Pier/Dock,Steelhead,9,Harvest,57
1996,MANISTEE,Pier/Dock,Brown Trout,10,Harvest,25
1996,MANISTEE,Pier/Dock,Chinook Salmon,10,Harvest,6
1996,MANISTEE,Pier/Dock,Lean Lake Trout,10,Harvest,8
1996,MANISTEE,Pier/Dock,,10,Angler Hours,4484
1996,MANISTEE,Pier/Dock,Round Whitefish,10,Harvest,1470
1996,MANISTEE,Pier/Dock,Steelhead,10,Harvest,466
1997,MANISTEE,Pier/Dock,Brown Trout,4,Catch,1172
1997,MANISTEE,Pier/Dock,Brown Trout,4,Harvest,1172
1997,MANISTEE,Pier/Dock,Chinook Salmon,4,Catch,14
1997,MANISTEE,Pier/Dock,Chinook Salmon,4,Harvest,14
1997,MANISTEE,Pier/Dock,,4,Angler Hours,11006
1997,MANISTEE,Pier/Dock,Steelhead,4,Catch,19
1997,MANISTEE,Pier/Dock,Steelhead,4,Harvest,19
1997,MANISTEE,Pier/Dock,Yellow Perch,4,Catch,9
1997,MANISTEE,Pier/Dock,Yellow Perch,4,Harvest,9
1997,MANISTEE,Pier/Dock,Brown Trout,5,Catch,439
1997,MANISTEE,Pier/Dock,Brown Trout,5,Harvest,439
1997,MANISTEE,Pier/Dock,Chinook Salmon,5,Catch,6
1997,MANISTEE,Pier/Dock,Chinook Salmon,5,Harvest,6
1997,MANISTEE,Pier/Dock,,5,Angler Hours,2840
1997,MANISTEE,Pier/Dock,Steelhead,5,Catch,13
1997,MANISTEE,Pier/Dock,Steelhead,5,Harvest,13
1997,MANISTEE,Pier/Dock,Brown Trout,6,Catch,656
1997,MANISTEE,Pier/Dock,Brown Trout,6,Harvest,656
1997,MANISTEE,Pier/Dock,,6,Angler Hours,2642
1997,MANISTEE,Pier/Dock,,7,Angler Hours,1430
1997,MANISTEE,Pier/Dock,Yellow Perch,7,Catch,194
1997,MANISTEE,Pier/Dock,Yellow Perch,7,Harvest,194
1997,MANISTEE,Pier/Dock,Chinook Salmon,8,Catch,8
1997,MANISTEE,Pier/Dock,Chinook Salmon,8,Harvest,8
1997,MANISTEE,Pier/Dock,,8,Angler Hours,4080
1997,MANISTEE,Pier/Dock,Chinook Salmon,9,Catch,50
1997,MANISTEE,Pier/Dock,Chinook Salmon,9,Harvest,50
1997,MANISTEE,Pier/Dock,Coho Salmon,9,Catch,21
1997,MANISTEE,Pier/Dock,Coho Salmon,9,Harvest,21
1997,MANISTEE,Pier/Dock,,9,Angler Hours,2888
1997,MANISTEE,Pier/Dock,Steelhead,9,Catch,45
1997,MANISTEE,Pier/Dock,Steelhead,9,Harvest,45
1997,MANISTEE,Pier/Dock,Coho Salmon,10,Catch,28
1997,MANISTEE,Pier/Dock,Coho Salmon,10,Harvest,28
1997,MANISTEE,Pier/Dock,Lake Whitefish,10,Catch,60
1997,MANISTEE,Pier/Dock,Lake Whitefish,10,Harvest,60
1997,MANISTEE,Pier/Dock,,10,Angler Hours,3970
1997,MANISTEE,Pier/Dock,Steelhead,10,Catch,174
1997,MANISTEE,Pier/Dock,Steelhead,10,Harvest,174
1998,MANISTEE,Pier/Dock,Brown Trout,4,Catch,63
1998,MANISTEE,Pier/Dock,Brown Trout,4,Harvest,63
1998,MANISTEE,Pier/Dock,,4,Angler Hours,4731
1998,MANISTEE,Pier/Dock,Steelhead,4,Catch,13
1998,MANISTEE,Pier/Dock,Steelhead,4,Harvest,13
1998,MANISTEE,Pier/Dock,Brown Trout,5,Catch,137
1998,MANISTEE,Pier/Dock,Brown Trout,5,Harvest,137
1998,MANISTEE,Pier/Dock,Lean Lake Trout,5,Catch,11
1998,MANISTEE,Pier/Dock,Lean Lake Trout,5,Harvest,11
1998,MANISTEE,Pier/Dock,,5,Angler Hours,2461
1998,MANISTEE,Pier/Dock,Steelhead,5,Catch,27
1998,MANISTEE,Pier/Dock,Steelhead,5,Harvest,27
1998,MANISTEE,Pier/Dock,Yellow Perch,5,Catch,203
1998,MANISTEE,Pier/Dock,Yellow Perch,5,Harvest,203
1998,MANISTEE,Pier/Dock,Brown Trout,6,Catch,10
1998,MANISTEE,Pier/Dock,Brown Trout,6,Harvest,10
1998,MANISTEE,Pier/Dock,,6,Angler Hours,1563
1998,MANISTEE,Pier/Dock,Steelhead,6,Catch,5
1998,MANISTEE,Pier/Dock,Steelhead,6,Harvest,5
1998,MANISTEE,Pier/Dock,Yellow Perch,6,Catch,108
1998,MANISTEE,Pier/Dock,Yellow Perch,6,Harvest,108
1998,MANISTEE,Pier/Dock,,7,Angler Hours,2238
1998,MANISTEE,Pier/Dock,Steelhead,7,Catch,281
1998,MANISTEE,Pier/Dock,Steelhead,7,Harvest,281
1998,MANISTEE,Pier/Dock,Chinook Salmon,8,Catch,103
1998,MANISTEE,Pier/Dock,Chinook Salmon,8,Harvest,103
1998,MANISTEE,Pier/Dock,,8,Angler Hours,2746
1998,MANISTEE,Pier/Dock,Chinook Salmon,9,Catch,19
1998,MANISTEE,Pier/Dock,Chinook Salmon,9,Harvest,19
1998,MANISTEE,Pier/Dock,Coho Salmon,9,Catch,4
1998,MANISTEE,Pier/Dock,Coho Salmon,9,Harvest,4
1998,MANISTEE,Pier/Dock,,9,Angler Hours,2136
1998,MANISTEE,Pier/Dock,Brown Trout,10,Catch,14
1998,MANISTEE,Pier/Dock,Brown Trout,10,Harvest,14
1998,MANISTEE,Pier/Dock,Coho Salmon,10,Catch,42
1998,MANISTEE,Pier/Dock,Coho Salmon,10,Harvest,42
1998,MANISTEE,Pier/Dock,,10,Angler Hours,5394
1998,MANISTEE,Pier/Dock,Steelhead,10,Catch,52
1998,MANISTEE,Pier/Dock,Steelhead,10,Harvest,52
1999,MANISTEE,Pier/Dock,Brown Trout,4,Catch,217
1999,MANISTEE,Pier/Dock,Brown Trout,4,Harvest,217
1999,MANISTEE,Pier/Dock,,4,Angler Hours,4300
1999,MANISTEE,Pier/Dock,Round Whitefish,4,Catch,284
1999,MANISTEE,Pier/Dock,Round Whitefish,4,Harvest,284
1999,MANISTEE,Pier/Dock,Steelhead,4,Catch,12
1999,MANISTEE,Pier/Dock,Steelhead,4,Harvest,12
1999,MANISTEE,Pier/Dock,Yellow Perch,4,Catch,8
1999,MANISTEE,Pier/Dock,Yellow Perch,4,Harvest,8
1999,MANISTEE,Pier/Dock,Brown Trout,5,Catch,62
1999,MANISTEE,Pier/Dock,Brown Trout,5,Harvest,62
1999,MANISTEE,Pier/Dock,,5,Angler Hours,2020
1999,MANISTEE,Pier/Dock,Steelhead,5,Catch,14
1999,MANISTEE,Pier/Dock,Steelhead,5,Harvest,14
1999,MANISTEE,Pier/Dock,Yellow Perch,5,Catch,2
1999,MANISTEE,Pier/Dock,Yellow Perch,5,Harvest,2
1999,MANISTEE,Pier/Dock,,6,Angler Hours,834
1999,MANISTEE,Pier/Dock,,7,Angler Hours,1573
1999,MANISTEE,Pier/Dock,Rockbass,7,Catch,511
1999,MANISTEE,Pier/Dock,Rockbass,7,Harvest,511
1999,MANISTEE,Pier/Dock,Smallmouth Bass,7,Catch,132
1999,MANISTEE,Pier/Dock,Smallmouth Bass,7,Harvest,132
1999,MANISTEE,Pier/Dock,Chinook Salmon,8,Catch,252
1999,MANISTEE,Pier/Dock,Chinook Salmon,8,Harvest,252
1999,MANISTEE,Pier/Dock,Coho Salmon,8,Catch,23
1999,MANISTEE,Pier/Dock,Coho Salmon,8,Harvest,23
1999,MANISTEE,Pier/Dock,,8,Angler Hours,2129
1999,MANISTEE,Pier/Dock,Chinook Salmon,9,Catch,137
1999,MANISTEE,Pier/Dock,Chinook Salmon,9,Harvest,137
1999,MANISTEE,Pier/Dock,Coho Salmon,9,Catch,12
1999,MANISTEE,Pier/Dock,Coho Salmon,9,Harvest,12
1999,MANISTEE,Pier/Dock,Northern Pike,9,Catch,16
1999,MANISTEE,Pier/Dock,Northern Pike,9,Harvest,16
1999,MANISTEE,Pier/Dock,,9,Angler Hours,2760
1999,MANISTEE,Pier/Dock,Steelhead,9,Catch,84
1999,MANISTEE,Pier/Dock,Steelhead,9,Harvest,84
1999,MANISTEE,Pier/Dock,Brown Trout,10,Catch,28
1999,MANISTEE,Pier/Dock,Brown Trout,10,Harvest,28
1999,MANISTEE,Pier/Dock,Chinook Salmon,10,Catch,2
1999,MANISTEE,Pier/Dock,Chinook Salmon,10,Harvest,2
1999,MANISTEE,Pier/Dock,Coho Salmon,10,Catch,5
1999,MANISTEE,Pier/Dock,Coho Salmon,10,Harvest,5
1999,MANISTEE,Pier/Dock,Lean Lake Trout,10,Catch,26
1999,MANISTEE,Pier/Dock,,10,Angler Hours,5220
1999,MANISTEE,Pier/Dock,Round Whitefish,10,Catch,476
1999,MANISTEE,Pier/Dock,Round Whitefish,10,Harvest,476
1999,MANISTEE,Pier/Dock,Smallmouth Bass,10,Catch,6
1999,MANISTEE,Pier/Dock,Smallmouth Bass,10,Harvest,6
1999,MANISTEE,Pier/Dock,Steelhead,10,Catch,631
1999,MANISTEE,Pier/Dock,Steelhead,10,Harvest,618
2000,MANISTEE,Pier/Dock,Brown Trout,4,Catch,362
2000,MANISTEE,Pier/Dock,Brown Trout,4,Harvest,351
2000,MANISTEE,Pier/Dock,Chinook Salmon,4,Catch,2
2000,MANISTEE,Pier/Dock,Northern Pike,4,Catch,5
2000,MANISTEE,Pier/Dock,Northern Pike,4,Harvest,5
2000,MANISTEE,Pier/Dock,,4,Angler Hours,3175
2000,MANISTEE,Pier/Dock,Brown Trout,5,Catch,375
2000,MANISTEE,Pier/Dock,Brown Trout,5,Harvest,316
2000,MANISTEE,Pier/Dock,,5,Angler Hours,1271
2000,MANISTEE,Pier/Dock,Brown Trout,6,Catch,23
2000,MANISTEE,Pier/Dock,Brown Trout,6,Harvest,23
2000,MANISTEE,Pier/Dock,,6,Angler Hours,892
2000,MANISTEE,Pier/Dock,Rockbass,6,Catch,428
2000,MANISTEE,Pier/Dock,Rockbass,6,Harvest,428
2000,MANISTEE,Pier/Dock,Smallmouth Bass,6,Catch,9
2000,MANISTEE,Pier/Dock,Smallmouth Bass,6,Harvest,9
2000,MANISTEE,Pier/Dock,,7,Angler Hours,1744
2000,MANISTEE,Pier/Dock,,8,Angler Hours,2057
2000,MANISTEE,Pier/Dock,Chinook Salmon,9,Catch,25
2000,MANISTEE,Pier/Dock,Chinook Salmon,9,Harvest,25
2000,MANISTEE,Pier/Dock,Coho Salmon,9,Catch,41
2000,MANISTEE,Pier/Dock,Coho Salmon,9,Harvest,41
2000,MANISTEE,Pier/Dock,,9,Angler Hours,1392
2000,MANISTEE,Pier/Dock,Pumpkinseed,9,Catch,27
2000,MANISTEE,Pier/Dock,Pumpkinseed,9,Harvest,27
2000,MANISTEE,Pier/Dock,Steelhead,9,Catch,1
2000,MANISTEE,Pier/Dock,Steelhead,9,Harvest,1
2000,MANISTEE,Pier/Dock,,10,Angler Hours,3545
2000,MANISTEE,Pier/Dock,Round Whitefish,10,Catch,652
2000,MANISTEE,Pier/Dock,Round Whitefish,10,Harvest,652
2000,MANISTEE,Pier/Dock,Steelhead,10,Catch,102
2000,MANISTEE,Pier/Dock,Steelhead,10,Harvest,102
2001,MANISTEE,Pier/Dock,Brown Trout,4,Catch,104
2001,MANISTEE,Pier/Dock,Brown Trout,4,Harvest,104
2001,MANISTEE,Pier/Dock,,4,Angler Hours,2722
2001,MANISTEE,Pier/Dock,Rockbass,4,Catch,30
2001,MANISTEE,Pier/Dock,Rockbass,4,Harvest,30
2001,MANISTEE,Pier/Dock,Round Whitefish,4,Catch,37
2001,MANISTEE,Pier/Dock,Round Whitefish,4,Harvest,37
2001,MANISTEE,Pier/Dock,Steelhead,4,Catch,26
2001,MANISTEE,Pier/Dock,Steelhead,4,Harvest,26
2001,MANISTEE,Pier/Dock,Brown Trout,5,Catch,352
2001,MANISTEE,Pier/Dock,Brown Trout,5,Harvest,329
2001,MANISTEE,Pier/Dock,,5,Angler Hours,2244
2001,MANISTEE,Pier/Dock,Rockbass,5,Catch,394
2001,MANISTEE,Pier/Dock,Rockbass,5,Harvest,394
2001,MANISTEE,Pier/Dock,Yellow Perch,5,Catch,269
2001,MANISTEE,Pier/Dock,Yellow Perch,5,Harvest,269
2001,MANISTEE,Pier/Dock,,6,Angler Hours,720
2001,MANISTEE,Pier/Dock,,7,Angler Hours,549
2001,MANISTEE,Pier/Dock,,8,Angler Hours,2153
2001,MANISTEE,Pier/Dock,Chinook Salmon,9,Catch,62
2001,MANISTEE,Pier/Dock,Chinook Salmon,9,Harvest,62
2001,MANISTEE,Pier/Dock,,9,Angler Hours,1062
2001,MANISTEE,Pier/Dock,Coho Salmon,10,Catch,17
2001,MANISTEE,Pier/Dock,Coho Salmon,10,Harvest,17
2001,MANISTEE,Pier/Dock,,10,Angler Hours,3532
2001,MANISTEE,Pier/Dock,Round Whitefish,10,Catch,200
2001,MANISTEE,Pier/Dock,Round Whitefish,10,Harvest,200
2001,MANISTEE,Pier/Dock,Steelhead,10,Catch,540
2001,MANISTEE,Pier/Dock,Steelhead,10,Harvest,478
2002,MANISTEE,Pier/Dock,Brown Trout,4,Catch,523
2002,MANISTEE,Pier/Dock,Brown Trout,4,Harvest,523
2002,MANISTEE,Pier/Dock,,4,Angler Hours,2810
2002,MANISTEE,Pier/Dock,Steelhead,4,Catch,27
2002,MANISTEE,Pier/Dock,Steelhead,4,Harvest,7
2002,MANISTEE,Pier/Dock,Brown Trout,5,Catch,268
2002,MANISTEE,Pier/Dock,Brown Trout,5,Harvest,265
2002,MANISTEE,Pier/Dock,,5,Angler Hours,1903
2002,MANISTEE,Pier/Dock,Round Whitefish,5,Catch,14
2002,MANISTEE,Pier/Dock,Round Whitefish,5,Harvest,14
2002,MANISTEE,Pier/Dock,Steelhead,5,Catch,4
2002,MANISTEE,Pier/Dock,Steelhead,5,Harvest,4
2002,MANISTEE,Pier/Dock,Walleye,5,Catch,30
2002,MANISTEE,Pier/Dock,Walleye,5,Harvest,30
2002,MANISTEE,Pier/Dock,,6,Angler Hours,180
2002,MANISTEE,Pier/Dock,Chinook Salmon,7,Catch,96
2002,MANISTEE,Pier/Dock,Chinook Salmon,7,Harvest,96
2002,MANISTEE,Pier/Dock,,7,Angler Hours,1403
2002,MANISTEE,Pier/Dock,Steelhead,7,Catch,25
2002,MANISTEE,Pier/Dock,Steelhead,7,Harvest,25
2002,MANISTEE,Pier/Dock,,8,Angler Hours,1300
2002,MANISTEE,Pier/Dock,Chinook Salmon,9,Catch,38
2002,MANISTEE,Pier/Dock,Chinook Salmon,9,Harvest,38
2002,MANISTEE,Pier/Dock,Coho Salmon,9,Catch,23
2002,MANISTEE,Pier/Dock,Coho Salmon,9,Harvest,23
2002,MANISTEE,Pier/Dock,,9,Angler Hours,1274
2002,MANISTEE,Pier/Dock,Brown Trout,10,Catch,3
2002,MANISTEE,Pier/Dock,,10,Angler Hours,2292
2002,MANISTEE,Pier/Dock,Round Whitefish,10,Catch,3
2002,MANISTEE,Pier/Dock,Round Whitefish,10,Harvest,3
2002,MANISTEE,Pier/Dock,Steelhead,10,Catch,313
2002,MANISTEE,Pier/Dock,Steelhead,10,Harvest,310
2003,MANISTEE,Pier/Dock,Brown Trout,4,Catch,90
2003,MANISTEE,Pier/Dock,Brown Trout,4,Harvest,90
2003,MANISTEE,Pier/Dock,Lean Lake Trout,4,Catch,6
2003,MANISTEE,Pier/Dock,Lean Lake Trout,4,Harvest,6
2003,MANISTEE,Pier/Dock,,4,Angler Hours,3036
2003,MANISTEE,Pier/Dock,Round Whitefish,4,Catch,542
2003,MANISTEE,Pier/Dock,Round Whitefish,4,Harvest,542
2003,MANISTEE,Pier/Dock,Brown Trout,5,Catch,168
2003,MANISTEE,Pier/Dock,Brown Trout,5,Harvest,168
2003,MANISTEE,Pier/Dock,,5,Angler Hours,1996
2003,MANISTEE,Pier/Dock,Steelhead,5,Catch,17
2003,MANISTEE,Pier/Dock,Steelhead,5,Harvest,17
