year,port,mode,species,month,month_name,estimate_type,estimate,source,source_last_refreshed
2019,MANISTEE,Pier/Dock,,5,May,Angler Hours,926,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,5,May,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,5,May,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Brown Trout,6,June,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Brown Trout,6,June,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Chinook Salmon,6,June,Catch,25,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Chinook Salmon,6,June,Harvest,25,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Coho Salmon,6,June,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Coho Salmon,6,June,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,,6,June,Angler Hours,1085,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,6,June,Catch,9,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,6,June,Harvest,9,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Brown Trout,7,July,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Brown Trout,7,July,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Chinook Salmon,7,July,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Chinook Salmon,7,July,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Coho Salmon,7,July,Catch,18,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Coho Salmon,7,July,Harvest,18,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,,7,July,Angler Hours,380,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,7,July,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,7,July,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Brown Trout,8,August,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Brown Trout,8,August,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Chinook Salmon,8,August,Catch,192,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Chinook Salmon,8,August,Harvest,192,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Coho Salmon,8,August,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Coho Salmon,8,August,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,,8,August,Angler Hours,1444,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,8,August,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,8,August,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Brown Trout,9,September,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Brown Trout,9,September,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Chinook Salmon,9,September,Catch,36,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Chinook Salmon,9,September,Harvest,36,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Coho Salmon,9,September,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Coho Salmon,9,September,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,,9,September,Angler Hours,993,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,9,September,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,9,September,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Brown Trout,10,October,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Brown Trout,10,October,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Chinook Salmon,10,October,Catch,75,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Chinook Salmon,10,October,Harvest,15,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Coho Salmon,10,October,Catch,185,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Coho Salmon,10,October,Harvest,45,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,,10,October,Angler Hours,549,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,10,October,Catch,46,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2019,MANISTEE,Pier/Dock,Steelhead,10,October,Harvest,7,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,5,May,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,5,May,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,5,May,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,5,May,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,5,May,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,5,May,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,,5,May,Angler Hours,32,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,5,May,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,5,May,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,6,June,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,6,June,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,6,June,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,6,June,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,6,June,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,6,June,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,,6,June,Angler Hours,532,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,6,June,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,6,June,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,7,July,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,7,July,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,7,July,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,7,July,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,7,July,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,7,July,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,,7,July,Angler Hours,1192,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,7,July,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,7,July,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,8,August,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,8,August,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,8,August,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,8,August,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,8,August,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,8,August,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,,8,August,Angler Hours,1717,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,8,August,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,8,August,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,9,September,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,9,September,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,9,September,Catch,15,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,9,September,Harvest,14,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,9,September,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,9,September,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,,9,September,Angler Hours,1168,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,9,September,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,9,September,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,10,October,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Brown Trout,10,October,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,10,October,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Chinook Salmon,10,October,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,10,October,Catch,20,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Coho Salmon,10,October,Harvest,15,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,,10,October,Angler Hours,1083,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,10,October,Catch,57,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2020,MANISTEE,Pier/Dock,Steelhead,10,October,Harvest,31,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,4,April,Catch,1,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,4,April,Harvest,1,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,4,April,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,4,April,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,4,April,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,4,April,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,,4,April,Angler Hours,105,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,4,April,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,4,April,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,5,May,Catch,1,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,5,May,Harvest,1,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,5,May,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,5,May,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,5,May,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,5,May,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,,5,May,Angler Hours,53,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,5,May,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,5,May,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,6,June,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,6,June,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,6,June,Catch,4,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,6,June,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,6,June,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,6,June,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,,6,June,Angler Hours,91,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,6,June,Catch,5,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,6,June,Harvest,1,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,7,July,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,7,July,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,7,July,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,7,July,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,7,July,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,7,July,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,,7,July,Angler Hours,23,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,7,July,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,7,July,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,8,August,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,8,August,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,8,August,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,8,August,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,8,August,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,8,August,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,,8,August,Angler Hours,110,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,8,August,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,8,August,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,9,September,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,9,September,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,9,September,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,9,September,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,9,September,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,9,September,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,,9,September,Angler Hours,70,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,9,September,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,9,September,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,10,October,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Brown Trout,10,October,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,10,October,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Chinook Salmon,10,October,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,10,October,Catch,11,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Coho Salmon,10,October,Harvest,11,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,,10,October,Angler Hours,72,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,10,October,Catch,7,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2021,MANISTEE,Pier/Dock,Steelhead,10,October,Harvest,7,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Brown Trout,4,April,Catch,23,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Brown Trout,4,April,Harvest,23,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Chinook Salmon,4,April,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Chinook Salmon,4,April,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Coho Salmon,4,April,Catch,3,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Coho Salmon,4,April,Harvest,2,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,,4,April,Angler Hours,1143,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Steelhead,4,April,Catch,5,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Steelhead,4,April,Harvest,5,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Brown Trout,5,May,Catch,20,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Brown Trout,5,May,Harvest,20,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Chinook Salmon,5,May,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Chinook Salmon,5,May,Harvest,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2022,MANISTEE,Pier/Dock,Coho Salmon,5,May,Catch,0,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
